zeit_utc,open,high,low,close,volume
2026-08-20 14:00,7703.75,7713.25,7691.75,7710.00,220976
2026-08-20 15:00,7709.75,7720.00,7690.50,7696.50,192533
2026-08-20 16:00,7696.50,7704.75,7691.75,7702.00,100838
2026-08-20 17:00,7702.25,7702.25,7680.25,7683.50,104015
2026-08-20 18:00,7683.50,7683.50,7669.25,7670.50,115556
2026-08-20 19:00,7670.50,7676.25,7659.00,7665.25,228457
2026-08-20 20:00,7665.25,7668.50,7657.75,7667.75,54201
2026-08-20 22:00,7669.00,7671.50,7663.25,7669.50,0
2026-08-20 23:00,7669.25,7669.50,7664.25,7666.25,3416
2026-08-21 00:00,7666.25,7673.00,7664.25,7664.50,9615
2026-08-21 01:00,7664.75,7669.25,7661.25,7667.25,7685
2026-08-21 02:00,7667.25,7673.00,7666.75,7670.75,5880
2026-08-21 03:00,7671.00,7671.75,7666.50,7668.75,3561
2026-08-21 04:00,7669.75,7670.00,7664.25,7668.75,4274
2026-08-21 05:00,7669.00,7671.00,7665.75,7668.50,4144
2026-08-21 06:00,7668.50,7675.25,7667.25,7673.50,6177
2026-08-21 07:00,7673.75,7682.25,7671.00,7682.00,13002
2026-08-21 08:00,7682.00,7690.25,7677.50,7687.50,13700
2026-08-21 09:00,7687.50,7689.00,7681.75,7687.75,11724
2026-08-21 10:00,7688.00,7692.25,7685.50,7688.50,9132
2026-08-21 11:00,7688.50,7699.50,7684.75,7695.00,21345
2026-08-21 12:00,7695.00,7704.75,7693.00,7700.75,32066
2026-08-21 13:00,7701.00,7702.25,7676.75,7680.50,173811
2026-08-21 14:00,7680.50,7694.25,7677.25,7693.50,163370
2026-08-21 15:00,7693.75,7714.00,7689.50,7707.25,154459
2026-08-21 16:00,7707.50,7708.75,7693.00,7699.00,112918
2026-08-21 17:00,7699.25,7700.75,7689.50,7689.50,67510
2026-08-21 18:00,7689.75,7697.75,7685.75,7697.25,63593
2026-08-21 19:00,7697.25,7703.00,7688.75,7691.50,192817
2026-08-21 20:00,7691.75,7692.25,7687.00,7691.25,42548
2026-08-23 22:00,7683.75,7690.75,7681.75,7689.50,3223
2026-08-23 23:00,7689.25,7702.50,7689.25,7702.25,4604
2026-08-24 00:00,7702.25,7703.25,7684.75,7697.50,11572
2026-08-24 01:00,7697.50,7702.75,7690.25,7690.50,8420
2026-08-24 02:00,7690.50,7697.50,7687.25,7696.50,7891
2026-08-24 03:00,7696.50,7696.50,7682.25,7682.50,7146
2026-08-24 04:00,7683.00,7685.00,7679.50,7679.75,6517
2026-08-24 05:00,7680.00,7685.50,7675.00,7676.50,8346
2026-08-24 06:00,7676.50,7678.75,7669.00,7673.50,9917
2026-08-24 07:00,7673.50,7679.50,7670.50,7671.00,9659
2026-08-24 08:00,7671.00,7684.00,7668.75,7680.50,10624
2026-08-24 09:00,7680.50,7684.50,7677.75,7680.50,7585
2026-08-24 10:00,7680.50,7682.00,7669.75,7670.50,9432
2026-08-24 11:00,7670.50,7686.50,7664.50,7679.75,21140
2026-08-24 12:00,7680.00,7682.50,7669.25,7678.00,20342
2026-08-24 13:00,7678.00,7682.75,7655.00,7668.50,162834
2026-08-24 14:00,7668.75,7675.50,7659.50,7670.75,150561
2026-08-24 15:00,7670.75,7681.50,7657.75,7679.50,139948
2026-08-24 16:00,7679.25,7686.50,7675.25,7676.00,77697
2026-08-24 17:00,7676.00,7682.00,7664.50,7667.00,92816
2026-08-24 18:00,7667.00,7685.25,7666.75,7674.25,89745
2026-08-24 19:00,7674.00,7677.00,7668.00,7669.50,141455
2026-08-24 20:00,7669.75,7675.00,7666.50,7674.25,39230
2026-08-24 22:00,7676.00,7677.50,7673.25,7674.50,0
2026-08-24 23:00,7674.50,7675.75,7667.75,7670.50,3751
2026-08-25 00:00,7670.50,7675.75,7660.25,7673.75,10345
2026-08-25 01:00,7673.75,7676.75,7670.50,7673.25,6817
2026-08-25 02:00,7673.25,7675.50,7666.50,7668.00,8015
2026-08-25 03:00,7668.00,7678.75,7668.00,7674.50,6820
2026-08-25 04:00,7677.50,7679.50,7675.25,7677.00,4515
2026-08-25 05:00,7676.75,7681.00,7676.00,7680.00,4938
2026-08-25 06:00,7680.00,7690.75,7669.75,7689.75,10478
2026-08-25 07:00,7689.75,7692.50,7681.50,7682.75,11673
2026-08-25 08:00,7682.75,7699.75,7680.50,7697.00,19187
2026-08-25 09:00,7697.00,7714.00,7694.50,7709.50,21306
2026-08-25 10:00,7709.25,7710.00,7699.75,7702.25,11730
2026-08-25 11:00,7702.00,7706.50,7693.00,7704.75,15975
2026-08-25 12:00,7704.75,7709.00,7694.75,7698.00,22517
2026-08-25 13:00,7697.75,7701.25,7688.00,7690.00,123635
2026-08-25 14:00,7690.00,7691.25,7663.25,7680.25,165465
2026-08-25 15:00,7680.00,7691.00,7676.25,7687.75,116583
2026-08-25 16:00,7687.75,7692.75,7686.25,7690.75,75729
2026-08-25 17:00,7690.75,7691.50,7679.25,7683.50,68566
2026-08-25 18:00,7683.25,7692.00,7680.00,7689.50,61345
2026-08-25 19:00,7689.50,7695.00,7681.75,7691.25,150459
2026-08-25 20:00,7691.00,7696.00,7689.00,7690.75,39043
2026-08-25 22:00,7691.50,7694.00,7690.50,7692.25,0
2026-08-25 23:00,7692.00,7692.50,7680.50,7682.00,4583
2026-08-26 00:00,7681.75,7686.00,7673.50,7674.00,12391
2026-08-26 01:00,7674.25,7678.00,7670.75,7674.25,9798
2026-08-26 02:00,7674.50,7687.00,7672.25,7685.75,8568
2026-08-26 03:00,7686.00,7692.00,7684.50,7690.25,6925
2026-08-26 04:00,7689.75,7691.50,7682.25,7683.25,5286
2026-08-26 05:00,7683.25,7687.75,7683.00,7685.00,4330
2026-08-26 06:00,7685.00,7691.00,7679.75,7688.50,7723
2026-08-26 07:00,7688.00,7688.75,7680.75,7686.00,9258
2026-08-26 08:00,7686.00,7691.00,7683.00,7688.50,8432
2026-08-26 09:00,7688.75,7689.75,7683.00,7689.00,7216
2026-08-26 10:00,7689.00,7690.25,7681.75,7687.00,7986
2026-08-26 11:00,7687.25,7694.75,7683.00,7687.50,13531
2026-08-26 12:00,7687.50,7698.50,7676.50,7679.25,38371
2026-08-26 13:00,7679.50,7701.75,7676.75,7701.25,134129
